31101,"Specialists in surgery",3111,29-1213,Dermatologists,29-1213.00
31101,"Specialists in surgery",3111,29-1214,"Emergency Medicine Physicians",29-1214.00
31101,"Specialists in surgery",3111,29-1216,"General Internal Medicine Physicians",29-1216.00
31101,"Specialists in surgery",3111,29-1217,Neurologists,29-1217.00
31101,"Specialists in surgery",3111,29-1218,"Obstetricians and Gynecologists",29-1218.00
31101,"Specialists in surgery",3111,29-1221,"Pediatricians, General",29-1221.00
31101,"Specialists in surgery",3111,29-1222,"Physicians, Pathologists",29-1222.00
31101,"Specialists in surgery",3111,29-1223,Psychiatrists,29-1223.00
31101,"Specialists in surgery",3111,29-1224,Radiologists,29-1224.00
31101,"Specialists in surgery",3111,29-1229,"Physicians, All Other",29-1229.00
31101,"Specialists in surgery",3111,29-1229,"Physicians, All Other",29-1229.01
31101,"Specialists in surgery",3111,29-1229,"Physicians, All Other",29-1229.02
31101,"Specialists in surgery",3111,29-1229,"Physicians, All Other",29-1229.03
31101,"Specialists in surgery",3111,29-1229,"Physicians, All Other",29-1229.04
31101,"Specialists in surgery",3111,29-1229,"Physicians, All Other",29-1229.05
31101,"Specialists in surgery",3111,29-1229,"Physicians, All Other",29-1229.06
31101,"Specialists in surgery",3111,29-1241,"Ophthalmologists, Except Pediatric",29-1241.00
31101,"Specialists in surgery",3111,29-1242,"Orthopedic Surgeons, Except Pediatric",29-1242.00
31101,"Specialists in surgery",3111,29-1243,"Pediatric Surgeons",29-1243.00
31101,"Specialists in surgery",3111,29-1249,"Surgeons, All Other",29-1249.00
31102,"General practitioners and family physicians",3112,29-1215,"Family Medicine Physicians",29-1215.00
31103,Veterinarians,3114,19-1041,Epidemiologists,19-1041.00
31103,Veterinarians,3114,29-1131,Veterinarians,29-1131.00
31110,Dentists,3113,29-1021,"Dentists, General",29-1021.00
31110,Dentists,3113,29-1022,"Oral and Maxillofacial Surgeons",29-1022.00
31110,Dentists,3113,29-1023,Orthodontists,29-1023.00
31110,Dentists,3113,29-1024,Prosthodontists,29-1024.00
31110,Dentists,3113,29-1029,"Dentists, All Other Specialists",29-1029.00
31111,Optometrists,3121,29-1041,Optometrists,29-1041.00
31112,"Audiologists and speech-language pathologists",3141,29-1127,"Speech-Language Pathologists",29-1127.00
31112,"Audiologists and speech-language pathologists",3141,29-1181,Audiologists,29-1181.00
31120,Pharmacists,3131,19-1042,"Medical Scientists, Except Epidemiologists",19-1042.00
31120,Pharmacists,3131,29-1051,Pharmacists,29-1051.00
31121,"Dietitians and nutritionists",3132,29-1031,"Dietitians and Nutritionists",29-1031.00
31200,Psychologists,4151,19-3032,"Industrial-Organizational Psychologists",19-3032.00
31200,Psychologists,4151,19-3033,"Clinical and Counseling Psychologists",19-3033.00
31200,Psychologists,4151,19-3034,"School Psychologists",19-3034.00
31200,Psychologists,4151,19-3039,"Psychologists, All Other",19-3039.00
31200,Psychologists,4151,19-3039,"Psychologists, All Other",19-3039.02
31200,Psychologists,4151,19-3039,"Psychologists, All Other",19-3039.03
31201,Chiropractors,3122,29-1011,Chiropractors,29-1011.00
31202,Physiotherapists,3142,29-1123,"Physical Therapists",29-1123.00
31203,"Occupational therapists",3143,29-1122,"Occupational Therapists",29-1122.00
31203,"Occupational therapists",3143,29-1122,"Occupational Therapists",29-1122.01
31204,"Kinesiologists and other professional occupations in therapy and assessment",3144,29-1125,"Recreational Therapists",29-1125.00
31204,"Kinesiologists and other professional occupations in therapy and assessment",3144,29-1128,"Exercise Physiologists",29-1128.00
31204,"Kinesiologists and other professional occupations in therapy and assessment",3144,29-1129,"Therapists, All Other",29-1129.00
31204,"Kinesiologists and other professional occupations in therapy and assessment",3144,29-1129,"Therapists, All Other",29-1129.01
31204,"Kinesiologists and other professional occupations in therapy and assessment",3144,29-1129,"Therapists, All Other",29-1129.02
31204,"Kinesiologists and other professional occupations in therapy and assessment",3144,29-9091,"Athletic Trainers",29-9091.00
31209,"Other professional occupations in health diagnosing and treating",3125,29-1081,Podiatrists,29-1081.00
31209,"Other professional occupations in health diagnosing and treating",3125,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",29-1299.00
31209,"Other professional occupations in health diagnosing and treating",3125,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",29-1299.01
31209,"Other professional occupations in health diagnosing and treating",3125,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",29-1299.02
31300,"Nursing coordinators and supervisors",3011,29-1141,"Registered Nurses",29-1141.00
31300,"Nursing coordinators and supervisors",3011,29-1141,"Registered Nurses",29-1141.01
31300,"Nursing coordinators and supervisors",3011,29-1141,"Registered Nurses",29-1141.02
31300,"Nursing coordinators and supervisors",3011,29-1141,"Registered Nurses",29-1141.03
31300,"Nursing coordinators and supervisors",3011,29-1141,"Registered Nurses",29-1141.04
31301,"Registered nurses and registered psychiatric nurses",3012,29-1141,"Registered Nurses",29-1141.00
31301,"Registered nurses and registered psychiatric nurses",3012,29-1141,"Registered Nurses",29-1141.01
31301,"Registered nurses and registered psychiatric nurses",3012,29-1141,"Registered Nurses",29-1141.02
31301,"Registered nurses and registered psychiatric nurses",3012,29-1141,"Registered Nurses",29-1141.03
31301,"Registered nurses and registered psychiatric nurses",3012,29-1141,"Registered Nurses",29-1141.04
31302,"Nurse practitioners",3124,29-1071,"Physician Assistants",29-1071.00
31302,"Nurse practitioners",3124,29-1071,"Physician Assistants",29-1071.01
31302,"Nurse practitioners",3124,29-1151,"Nurse Anesthetists",29-1151.00
31302,"Nurse practitioners",3124,29-1161,"Nurse Midwives",29-1161.00
31302,"Nurse practitioners",3124,29-1171,"Nurse Practitioners",29-1171.00
31303,"Physician assistants, midwives and allied health professionals",4153,21-1011,"Substance Abuse and Behavioral Disorder Counselors",21-1011.00
31303,"Physician assistants, midwives and allied health professionals",4153,21-1013,"Marriage and Family Therapists",21-1013.00
31303,"Physician assistants, midwives and allied health professionals",4153,21-1014,"Mental Health Counselors",21-1014.00
31303,"Physician assistants, midwives and allied health professionals",4153,21-1015,"Rehabilitation Counselors",21-1015.00
31303,"Physician assistants, midwives and allied health professionals",4153,21-1019,"Counselors, All Other",21-1019.00
31303,"Physician assistants, midwives and allied health professionals",3124,29-1071,"Physician Assistants",29-1071.00
31303,"Physician assistants, midwives and allied health professionals",3124,29-1071,"Physician Assistants",29-1071.01
31303,"Physician assistants, midwives and allied health professionals",3125,29-1081,Podiatrists,29-1081.00
31303,"Physician assistants, midwives and allied health professionals",3124,29-1151,"Nurse Anesthetists",29-1151.00
31303,"Physician assistants, midwives and allied health professionals",3124,29-1161,"Nurse Midwives",29-1161.00
31303,"Physician assistants, midwives and allied health professionals",3124,29-1171,"Nurse Practitioners",29-1171.00
31303,"Physician assistants, midwives and allied health professionals",3125,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",29-1299.00
31303,"Physician assistants, midwives and allied health professionals",3125,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",29-1299.01
31303,"Physician assistants, midwives and allied health professionals",3125,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",29-1299.02
31303,"Physician assistants, midwives and allied health professionals",3212,29-2012,"Medical and Clinical Laboratory Technicians",29-2012.00
31303,"Physician assistants, midwives and allied health professionals",3212,29-2012,"Medical and Clinical Laboratory Technicians",29-2012.01
31303,"Physician assistants, midwives and allied health professionals",4153,29-9092,"Genetic Counselors",29-9092.00
31303,"Physician assistants, midwives and allied health professionals",3212,31-9097,Phlebotomists,31-9097.00
32100,Opticians,3231,29-2081,"Opticians, Dispensing",29-2081.00
32101,"Licensed practical nurses",3233,29-2055,"Surgical Technologists",29-2055.00
32101,"Licensed practical nurses",3233,29-2061,"Licensed Practical and Licensed Vocational Nurses",29-2061.00
32102,"Paramedical occupations",3234,29-2042,"Emergency Medical Technicians",29-2042.00
32102,"Paramedical occupations",3234,29-2043,Paramedics,29-2043.00
32102,"Paramedical occupations",3234,53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",53-3011.00
32103,"Respiratory therapists, clinical perfusionists and cardiopulmonary technologists",3124,29-1071,"Physician Assistants",29-1071.00
32103,"Respiratory therapists, clinical perfusionists and cardiopulmonary technologists",3124,29-1071,"Physician Assistants",29-1071.01
32103,"Respiratory therapists, clinical perfusionists and cardiopulmonary technologists",3214,29-1126,"Respiratory Therapists",29-1126.00
32103,"Respiratory therapists, clinical perfusionists and cardiopulmonary technologists",3124,29-1151,"Nurse Anesthetists",29-1151.00
32103,"Respiratory therapists, clinical perfusionists and cardiopulmonary technologists",3124,29-1161,"Nurse Midwives",29-1161.00
32103,"Respiratory therapists, clinical perfusionists and cardiopulmonary technologists",3124,29-1171,"Nurse Practitioners",29-1171.00
32103,"Respiratory therapists, clinical perfusionists and cardiopulmonary technologists",3214,29-2031,"Cardiovascular Technologists and Technicians",29-2031.00
32103,"Respiratory therapists, clinical perfusionists and cardiopulmonary technologists",3214,29-2099,"Health Technologists and Technicians, All Other",29-2099.00
32103,"Respiratory therapists, clinical perfusionists and cardiopulmonary technologists",3214,29-2099,"Health Technologists and Technicians, All Other",29-2099.01
32103,"Respiratory therapists, clinical perfusionists and cardiopulmonary technologists",3214,29-2099,"Health Technologists and Technicians, All Other",29-2099.05
32103,"Respiratory therapists, clinical perfusionists and cardiopulmonary technologists",3214,29-2099,"Health Technologists and Technicians, All Other",29-2099.08
32104,"Animal health technologists and veterinary technicians",3213,29-2056,"Veterinary Technologists and Technicians",29-2056.00
32104,"Animal health technologists and veterinary technicians",3213,31-9096,"Veterinary Assistants and Laboratory Animal Caretakers",31-9096.00
32109,"Other technical occupations in therapy and assessment",3414,29-1071,"Physician Assistants",29-1071.00
32109,"Other technical occupations in therapy and assessment",3414,29-1071,"Physician Assistants",29-1071.01
32109,"Other technical occupations in therapy and assessment",3142,29-1123,"Physical Therapists",29-1123.00
32109,"Other technical occupations in therapy and assessment",3414,29-2055,"Surgical Technologists",29-2055.00
32109,"Other technical occupations in therapy and assessment",3237,29-2057,"Ophthalmic Medical Technicians",29-2057.00
32109,"Other technical occupations in therapy and assessment",3237,29-2092,"Hearing Aid Specialists",29-2092.00
32109,"Other technical occupations in therapy and assessment",3414,29-9093,"Surgical Assistants",29-9093.00
32109,"Other technical occupations in therapy and assessment",3237,31-2011,"Occupational Therapy Assistants",31-2011.00
32109,"Other technical occupations in therapy and assessment",3414,31-2012,"Occupational Therapy Aides",31-2012.00
32109,"Other technical occupations in therapy and assessment",3237,31-2021,"Physical Therapist Assistants",31-2021.00
32109,"Other technical occupations in therapy and assessment",3237,31-2022,"Physical Therapist Aides",31-2022.00
32109,"Other technical occupations in therapy and assessment",3414,31-9092,"Medical Assistants",31-9092.00
32109,"Other technical occupations in therapy and assessment",3414,31-9093,"Medical Equipment Preparers",31-9093.00
32109,"Other technical occupations in therapy and assessment",3414,31-9095,"Pharmacy Aides",31-9095.00
32109,"Other technical occupations in therapy and assessment",3414,31-9099,"Healthcare Support Workers, All Other",31-9099.00
32109,"Other technical occupations in therapy and assessment",3414,31-9099,"Healthcare Support Workers, All Other",31-9099.01
32109,"Other technical occupations in therapy and assessment",3414,31-9099,"Healthcare Support Workers, All Other",31-9099.02
32109,"Other technical occupations in therapy and assessment",3414,51-9083,"Ophthalmic Laboratory Technicians",51-9083.00
32110,Denturists,3221,51-9081,"Dental Laboratory Technicians",51-9081.00
32111,"Dental hygienists and dental therapists",3222,29-1292,"Dental Hygienists",29-1292.00
32112,"Dental technologists and technicians",3223,51-9081,"Dental Laboratory Technicians",51-9081.00
32120,"Medical laboratory technologists",3211,29-2011,"Medical and Clinical Laboratory Technologists",29-2011.00
32120,"Medical laboratory technologists",3211,29-2011,"Medical and Clinical Laboratory Technologists",29-2011.01
32120,"Medical laboratory technologists",3211,29-2011,"Medical and Clinical Laboratory Technologists",29-2011.02
32120,"Medical laboratory technologists",3211,29-2011,"Medical and Clinical Laboratory Technologists",29-2011.04
32120,"Medical laboratory technologists",3212,29-2012,"Medical and Clinical Laboratory Technicians",29-2012.00
32120,"Medical laboratory technologists",3212,29-2012,"Medical and Clinical Laboratory Technicians",29-2012.01
32120,"Medical laboratory technologists",3212,31-9097,Phlebotomists,31-9097.00
32121,"Medical radiation technologists",3215,29-1124,"Radiation Therapists",29-1124.00
32121,"Medical radiation technologists",3215,29-2033,"Nuclear Medicine Technologists",29-2033.00
32121,"Medical radiation technologists",3215,29-2034,"Radiologic Technologists and Technicians",29-2034.00
32121,"Medical radiation technologists",3215,29-2035,"Magnetic Resonance Imaging Technologists",29-2035.00
32121,"Medical radiation technologists",3215,29-2036,"Medical Dosimetrists",29-2036.00
32122,"Medical sonographers",3216,29-2032,"Diagnostic Medical Sonographers",29-2032.00
32123,"Cardiology technologists and electrophysiological diagnostic technologists",3217,29-2031,"Cardiovascular Technologists and Technicians",29-2031.00
32123,"Cardiology technologists and electrophysiological diagnostic technologists",3217,29-2099,"Health Technologists and Technicians, All Other",29-2099.00
32123,"Cardiology technologists and electrophysiological diagnostic technologists",3217,29-2099,"Health Technologists and Technicians, All Other",29-2099.01
32123,"Cardiology technologists and electrophysiological diagnostic technologists",3217,29-2099,"Health Technologists and Technicians, All Other",29-2099.05
32123,"Cardiology technologists and electrophysiological diagnostic technologists",3217,29-2099,"Health Technologists and Technicians, All Other",29-2099.08
32124,"Pharmacy technicians",3219,29-2051,"Dietetic Technicians",29-2051.00
32124,"Pharmacy technicians",3219,29-2052,"Pharmacy Technicians",29-2052.00
32124,"Pharmacy technicians",3219,29-2053,"Psychiatric Technicians",29-2053.00
32124,"Pharmacy technicians",3219,29-2091,"Orthotists and Prosthetists",29-2091.00
32124,"Pharmacy technicians",3219,29-2099,"Health Technologists and Technicians, All Other",29-2099.00
32124,"Pharmacy technicians",3219,29-2099,"Health Technologists and Technicians, All Other",29-2099.01
32124,"Pharmacy technicians",3219,29-2099,"Health Technologists and Technicians, All Other",29-2099.05
32124,"Pharmacy technicians",3219,29-2099,"Health Technologists and Technicians, All Other",29-2099.08
32124,"Pharmacy technicians",3219,51-9082,"Medical Appliance Technicians",51-9082.00
32129,"Other medical technologists and technicians",3219,29-2051,"Dietetic Technicians",29-2051.00
32129,"Other medical technologists and technicians",3219,29-2052,"Pharmacy Technicians",29-2052.00
32129,"Other medical technologists and technicians",3219,29-2053,"Psychiatric Technicians",29-2053.00
32129,"Other medical technologists and technicians",3219,29-2091,"Orthotists and Prosthetists",29-2091.00
32129,"Other medical technologists and technicians",3219,29-2099,"Health Technologists and Technicians, All Other",29-2099.00
32129,"Other medical technologists and technicians",3219,29-2099,"Health Technologists and Technicians, All Other",29-2099.01
32129,"Other medical technologists and technicians",3219,29-2099,"Health Technologists and Technicians, All Other",29-2099.05
32129,"Other medical technologists and technicians",3219,29-2099,"Health Technologists and Technicians, All Other",29-2099.08
32129,"Other medical technologists and technicians",3219,51-9082,"Medical Appliance Technicians",51-9082.00
32200,"Traditional Chinese medicine practitioners and acupuncturists",3232,29-1291,Acupuncturists,29-1291.00
32200,"Traditional Chinese medicine practitioners and acupuncturists",3232,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",29-1299.00
32200,"Traditional Chinese medicine practitioners and acupuncturists",3232,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",29-1299.01
32200,"Traditional Chinese medicine practitioners and acupuncturists",3232,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",29-1299.02
32200,"Traditional Chinese medicine practitioners and acupuncturists",3232,29-9099,"Healthcare Practitioners and Technical Workers, All Other",29-9099.00
32200,"Traditional Chinese medicine practitioners and acupuncturists",3232,29-9099,"Healthcare Practitioners and Technical Workers, All Other",29-9099.01
32200,"Traditional Chinese medicine practitioners and acupuncturists",3232,31-9011,"Massage Therapists",31-9011.00
32201,"Massage therapists",3236,31-9011,"Massage Therapists",31-9011.00
32209,"Other practitioners of natural healing",3232,29-1291,Acupuncturists,29-1291.00
32209,"Other practitioners of natural healing",3232,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",29-1299.00
32209,"Other practitioners of natural healing",3232,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",29-1299.01
32209,"Other practitioners of natural healing",3232,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",29-1299.02
32209,"Other practitioners of natural healing",3232,29-9099,"Healthcare Practitioners and Technical Workers, All Other",29-9099.00
32209,"Other practitioners of natural healing",3232,29-9099,"Healthcare Practitioners and Technical Workers, All Other",29-9099.01
32209,"Other practitioners of natural healing",3232,31-9011,"Massage Therapists",31-9011.00
33100,"Dental assistants and dental laboratory assistants",3411,31-9091,"Dental Assistants",31-9091.00
33100,"Dental assistants and dental laboratory assistants",3223,51-9081,"Dental Laboratory Technicians",51-9081.00
33101,"Medical laboratory assistants and related technical occupations",3212,29-2012,"Medical and Clinical Laboratory Technicians",29-2012.00
33101,"Medical laboratory assistants and related technical occupations",3212,29-2012,"Medical and Clinical Laboratory Technicians",29-2012.01
33101,"Medical laboratory assistants and related technical occupations",3212,31-9097,Phlebotomists,31-9097.00
33102,"Nurse aides, orderlies and patient service associates",3413,31-1122,"Personal Care Aides",31-1122.00
33102,"Nurse aides, orderlies and patient service associates",3413,31-1131,"Nursing Assistants",31-1131.00
33102,"Nurse aides, orderlies and patient service associates",3413,31-1132,Orderlies,31-1132.00
33102,"Nurse aides, orderlies and patient service associates",3413,31-1133,"Psychiatric Aides",31-1133.00
33103,"Pharmacy technical assistants and pharmacy assistants",3414,29-1071,"Physician Assistants",29-1071.00
33103,"Pharmacy technical assistants and pharmacy assistants",3414,29-1071,"Physician Assistants",29-1071.01
33103,"Pharmacy technical assistants and pharmacy assistants",3219,29-2051,"Dietetic Technicians",29-2051.00
33103,"Pharmacy technical assistants and pharmacy assistants",3219,29-2052,"Pharmacy Technicians",29-2052.00
33103,"Pharmacy technical assistants and pharmacy assistants",3219,29-2053,"Psychiatric Technicians",29-2053.00
33103,"Pharmacy technical assistants and pharmacy assistants",3414,29-2055,"Surgical Technologists",29-2055.00
33103,"Pharmacy technical assistants and pharmacy assistants",3219,29-2091,"Orthotists and Prosthetists",29-2091.00
33103,"Pharmacy technical assistants and pharmacy assistants",3219,29-2099,"Health Technologists and Technicians, All Other",29-2099.00
33103,"Pharmacy technical assistants and pharmacy assistants",3219,29-2099,"Health Technologists and Technicians, All Other",29-2099.01
33103,"Pharmacy technical assistants and pharmacy assistants",3219,29-2099,"Health Technologists and Technicians, All Other",29-2099.05
33103,"Pharmacy technical assistants and pharmacy assistants",3219,29-2099,"Health Technologists and Technicians, All Other",29-2099.08
33103,"Pharmacy technical assistants and pharmacy assistants",3414,29-9093,"Surgical Assistants",29-9093.00
33103,"Pharmacy technical assistants and pharmacy assistants",3414,31-2012,"Occupational Therapy Aides",31-2012.00
33103,"Pharmacy technical assistants and pharmacy assistants",3414,31-9092,"Medical Assistants",31-9092.00
33103,"Pharmacy technical assistants and pharmacy assistants",3414,31-9093,"Medical Equipment Preparers",31-9093.00
33103,"Pharmacy technical assistants and pharmacy assistants",3414,31-9095,"Pharmacy Aides",31-9095.00
33103,"Pharmacy technical assistants and pharmacy assistants",3414,31-9099,"Healthcare Support Workers, All Other",31-9099.00
33103,"Pharmacy technical assistants and pharmacy assistants",3414,31-9099,"Healthcare Support Workers, All Other",31-9099.01
33103,"Pharmacy technical assistants and pharmacy assistants",3414,31-9099,"Healthcare Support Workers, All Other",31-9099.02
33103,"Pharmacy technical assistants and pharmacy assistants",3219,51-9082,"Medical Appliance Technicians",51-9082.00
33103,"Pharmacy technical assistants and pharmacy assistants",3414,51-9083,"Ophthalmic Laboratory Technicians",51-9083.00
33109,"Other assisting occupations in support of health services",3414,29-1071,"Physician Assistants",29-1071.00
33109,"Other assisting occupations in support of health services",3414,29-1071,"Physician Assistants",29-1071.01
33109,"Other assisting occupations in support of health services",3414,29-2055,"Surgical Technologists",29-2055.00
33109,"Other assisting occupations in support of health services",3237,29-2057,"Ophthalmic Medical Technicians",29-2057.00
33109,"Other assisting occupations in support of health services",3237,29-2092,"Hearing Aid Specialists",29-2092.00
33109,"Other assisting occupations in support of health services",3414,29-9093,"Surgical Assistants",29-9093.00
33109,"Other assisting occupations in support of health services",3237,31-2011,"Occupational Therapy Assistants",31-2011.00
33109,"Other assisting occupations in support of health services",3414,31-2012,"Occupational Therapy Aides",31-2012.00
33109,"Other assisting occupations in support of health services",3237,31-2021,"Physical Therapist Assistants",31-2021.00
33109,"Other assisting occupations in support of health services",3237,31-2022,"Physical Therapist Aides",31-2022.00
33109,"Other assisting occupations in support of health services",3414,31-9092,"Medical Assistants",31-9092.00
33109,"Other assisting occupations in support of health services",3414,31-9093,"Medical Equipment Preparers",31-9093.00
33109,"Other assisting occupations in support of health services",3414,31-9095,"Pharmacy Aides",31-9095.00
33109,"Other assisting occupations in support of health services",3414,31-9099,"Healthcare Support Workers, All Other",31-9099.00
33109,"Other assisting occupations in support of health services",3414,31-9099,"Healthcare Support Workers, All Other",31-9099.01
33109,"Other assisting occupations in support of health services",3414,31-9099,"Healthcare Support Workers, All Other",31-9099.02
33109,"Other assisting occupations in support of health services",3414,51-9083,"Ophthalmic Laboratory Technicians",51-9083.00
40010,"Government managers - health and social policy development and program administration",0411,11-3012,"Administrative Services Managers",11-3012.00
40011,"Government managers - economic analysis, policy development and program administration",0412,11-3012,"Administrative Services Managers",11-3012.00
40012,"Government managers - education policy development and program administration",0413,11-3012,"Administrative Services Managers",11-3012.00
40019,"Other managers in public administration",0414,11-1021,"General and Operations Managers",11-1021.00
40019,"Other managers in public administration",0414,11-3012,"Administrative Services Managers",11-3012.00
40019,"Other managers in public administration",0414,11-9161,"Emergency Management Directors",11-9161.00
40020,"Administrators - post-secondary education and vocational training",0421,11-3012,"Administrative Services Managers",11-3012.00
40020,"Administrators - post-secondary education and vocational training",0421,11-9033,"Education Administrators, Postsecondary",11-9033.00
40020,"Administrators - post-secondary education and vocational training",0421,11-9039,"Education Administrators, All Other",11-9039.00
40021,"School principals and administrators of elementary and secondary education",0422,11-1011,"Chief Executives",11-1011.00
40021,"School principals and administrators of elementary and secondary education",0422,11-1011,"Chief Executives",11-1011.03
40021,"School principals and administrators of elementary and secondary education",0422,11-9032,"Education Administrators, Kindergarten through Secondary",11-9032.00
40030,"Managers in social, community and correctional services",0423,11-9031,"Education and Childcare Administrators, Preschool and Daycare",11-9031.00
40030,"Managers in social, community and correctional services",0423,11-9151,"Social and Community Service Managers",11-9151.00
40030,"Managers in social, community and correctional services",0423,21-2021,"Directors, Religious Activities and Education",21-2021.00
40040,"Commissioned police officers and related occupations in public protection services",0431,11-1021,"General and Operations Managers",11-1021.00
40040,"Commissioned police officers and related occupations in public protection services",0431,33-1012,"First-Line Supervisors of Police and Detectives",33-1012.00
40041,"Fire chiefs and senior firefighting officers",0432,11-1021,"General and Operations Managers",11-1021.00
40041,"Fire chiefs and senior firefighting officers",0432,33-2021,"Fire Inspectors and Investigators",33-2021.00
40042,"Commissioned officers of the Canadian Armed Forces",0433,11-1021,"General and Operations Managers",11-1021.00
40042,"Commissioned officers of the Canadian Armed Forces",0433,55-1011,"Air Crew Officers",55-1011.00
40042,"Commissioned officers of the Canadian Armed Forces",0433,55-1012,"Aircraft Launch and Recovery Officers",55-1012.00
40042,"Commissioned officers of the Canadian Armed Forces",0433,55-1013,"Armored Assault Vehicle Officers",55-1013.00
40042,"Commissioned officers of the Canadian Armed Forces",0433,55-1014,"Artillery and Missile Officers",55-1014.00
40042,"Commissioned officers of the Canadian Armed Forces",0433,55-1015,"Command and Control Center Officers",55-1015.00
40042,"Commissioned officers of the Canadian Armed Forces",0433,55-1016,"Infantry Officers",55-1016.00
40042,"Commissioned officers of the Canadian Armed Forces",0433,55-1017,"Special Forces Officers",55-1017.00
40042,"Commissioned officers of the Canadian Armed Forces",0433,55-1019,"Military Officer Special and Tactical Operations Leaders, All Other",55-1019.00
41100,Judges,4111,23-1023,"Judges, Magistrate Judges, and Magistrates",23-1023.00
41101,"Lawyers and Quebec notaries",4112,23-1011,Lawyers,23-1011.00
41200,"University professors and lecturers",4011,25-1011,"Business Teachers, Postsecondary",25-1011.00
41200,"University professors and lecturers",4011,25-1021,"Computer Science Teachers, Postsecondary",25-1021.00
41200,"University professors and lecturers",4011,25-1022,"Mathematical Science Teachers, Postsecondary",25-1022.00
41200,"University professors and lecturers",4011,25-1031,"Architecture Teachers, Postsecondary",25-1031.00
41200,"University professors and lecturers",4011,25-1032,"Engineering Teachers, Postsecondary",25-1032.00
41200,"University professors and lecturers",4011,25-1041,"Agricultural Sciences Teachers, Postsecondary",25-1041.00
41200,"University professors and lecturers",4011,25-1042,"Biological Science Teachers, Postsecondary",25-1042.00
41200,"University professors and lecturers",4011,25-1043,"Forestry and Conservation Science Teachers, Postsecondary",25-1043.00
41200,"University professors and lecturers",4011,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",25-1051.00
41200,"University professors and lecturers",4011,25-1052,"Chemistry Teachers, Postsecondary",25-1052.00
41200,"University professors and lecturers",4011,25-1053,"Environmental Science Teachers, Postsecondary",25-1053.00
41200,"University professors and lecturers",4011,25-1054,"Physics Teachers, Postsecondary",25-1054.00
41200,"University professors and lecturers",4011,25-1061,"Anthropology and Archeology Teachers, Postsecondary",25-1061.00
41200,"University professors and lecturers",4011,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",25-1062.00
41200,"University professors and lecturers",4011,25-1063,"Economics Teachers, Postsecondary",25-1063.00
41200,"University professors and lecturers",4011,25-1064,"Geography Teachers, Postsecondary",25-1064.00
41200,"University professors and lecturers",4011,25-1065,"Political Science Teachers, Postsecondary",25-1065.00
41200,"University professors and lecturers",4011,25-1066,"Psychology Teachers, Postsecondary",25-1066.00
41200,"University professors and lecturers",4011,25-1067,"Sociology Teachers, Postsecondary",25-1067.00
41200,"University professors and lecturers",4011,25-1069,"Social Sciences Teachers, Postsecondary, All Other",25-1069.00
41200,"University professors and lecturers",4011,25-1071,"Health Specialties Teachers, Postsecondary",25-1071.00
41200,"University professors and lecturers",4011,25-1072,"Nursing Instructors and Teachers, Postsecondary",25-1072.00
41200,"University professors and lecturers",4011,25-1081,"Education Teachers, Postsecondary",25-1081.00
41200,"University professors and lecturers",4011,25-1082,"Library Science Teachers, Postsecondary",25-1082.00
41200,"University professors and lecturers",4011,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",25-1111.00
41200,"University professors and lecturers",4011,25-1112,"Law Teachers, Postsecondary",25-1112.00
41200,"University professors and lecturers",4011,25-1113,"Social Work Teachers, Postsecondary",25-1113.00
41200,"University professors and lecturers",4011,25-1121,"Art, Drama, and Music Teachers, Postsecondary",25-1121.00
41200,"University professors and lecturers",4011,25-1122,"Communications Teachers, Postsecondary",25-1122.00
41200,"University professors and lecturers",4011,25-1123,"English Language and Literature Teachers, Postsecondary",25-1123.00
41200,"University professors and lecturers",4011,25-1124,"Foreign Language and Literature Teachers, Postsecondary",25-1124.00
41200,"University professors and lecturers",4011,25-1125,"History Teachers, Postsecondary",25-1125.00
41200,"University professors and lecturers",4011,25-1126,"Philosophy and Religion Teachers, Postsecondary",25-1126.00
41200,"University professors and lecturers",4011,25-1192,"Family and Consumer Sciences Teachers, Postsecondary",25-1192.00
41200,"University professors and lecturers",4011,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",25-1193.00
41201,"Post-secondary teaching and research assistants",4012,19-4061,"Social Science Research Assistants",19-4061.00
41201,"Post-secondary teaching and research assistants",4012,25-3041,Tutors,25-3041.00
41201,"Post-secondary teaching and research assistants",4012,25-9044,"Teaching Assistants, Postsecondary",25-9044.00
41210,"College and other vocational instructors",4021,25-1011,"Business Teachers, Postsecondary",25-1011.00
